NroZona;TipoNegocio;DIA;MES;ANIO;CodProducto;Producto;PrecioVenta;Cantidad
1;FRANQUICIA;23;10;2019;782;Producto 782;205;5
1;FRANQUICIA;23;10;2019;781;Producto 781;205;5
1;FRANQUICIA;23;10;2019;780;Producto 780;205;10
1;FRANQUICIA;23;10;2019;3011;Producto 3011;392;6
1;FRANQUICIA;23;10;2019;949;Producto 949;180;6
1;FRANQUICIA;23;10;2019;955;Producto 955;180;6
1;FRANQUICIA;23;10;2019;510;Producto 510;1238;3
1;FRANQUICIA;23;10;2019;525;Producto 525;1238;1
1;FRANQUICIA;23;10;2019;526;Producto 526;1238;4
1;FRANQUICIA;23;10;2019;517;Producto 517;1238;1
1;FRANQUICIA;23;10;2019;503;Producto 503;1238;3
1;FRANQUICIA;23;10;2019;511;Producto 511;825;2
1;FRANQUICIA;23;10;2019;402;Producto 402;1238;1
1;FRANQUICIA;23;10;2019;519;Producto 519;1238;2
1;FRANQUICIA;23;10;2019;512;Producto 512;1238;4
1;FRANQUICIA;23;10;2019;502;Producto 502;1238;2
1;FRANQUICIA;23;10;2019;406;Producto 406;1238;1
1;FRANQUICIA;23;10;2019;543;Producto 543;1238;1
1;FRANQUICIA;23;10;2019;513;Producto 513;825;3
1;FRANQUICIA;23;10;2019;403;Producto 403;1238;1
1;FRANQUICIA;23;10;2019;522;Producto 522;825;1
1;FRANQUICIA;23;10;2019;523;Producto 523;1238;1
1;FRANQUICIA;23;10;2019;501;Producto 501;1238;2
1;FRANQUICIA;23;10;2019;531;Producto 531;1238;2
1;FRANQUICIA;23;10;2019;505;Producto 505;1238;1
1;FRANQUICIA;23;10;2019;507;Producto 507;1238;2
1;FRANQUICIA;24;10;2019;118;Producto 118;53,33;12
1;FRANQUICIA;24;10;2019;112;Producto 112;44;60
1;FRANQUICIA;24;10;2019;111;Producto 111;44;60
1;FRANQUICIA;24;10;2019;110;Producto 110;44;60
1;FRANQUICIA;24;10;2019;109;Producto 109;24,67;200
1;FRANQUICIA;24;10;2019;1794;Producto 1794;1155;2
1;FRANQUICIA;24;10;2019;1793;Producto 1793;1155;2
1;FRANQUICIA;24;10;2019;1791;Producto 1791;264;6
1;FRANQUICIA;24;10;2019;1790;Producto 1790;264;6
1;FRANQUICIA;24;10;2019;2877;Producto 2877;108;12
1;FRANQUICIA;24;10;2019;2872;Producto 2872;48;24
1;FRANQUICIA;24;10;2019;2874;Producto 2874;60;18
1;FRANQUICIA;24;10;2019;782;Producto 782;205;10
1;FRANQUICIA;24;10;2019;781;Producto 781;205;10
1;FRANQUICIA;24;10;2019;780;Producto 780;205;10
1;FRANQUICIA;24;10;2019;3018;Producto 3018;193;9
1;FRANQUICIA;24;10;2019;3017;Producto 3017;193;9
1;FRANQUICIA;24;10;2019;3011;Producto 3011;392;12
1;FRANQUICIA;24;10;2019;3010;Producto 3010;271;10
1;FRANQUICIA;24;10;2019;3013;Producto 3013;30;48
1;FRANQUICIA;24;10;2019;3012;Producto 3012;30;48
1;FRANQUICIA;24;10;2019;954;Producto 954;360;10
1;FRANQUICIA;24;10;2019;953;Producto 953;360;10
1;FRANQUICIA;24;10;2019;951;Producto 951;360;10
1;FRANQUICIA;24;10;2019;402;Producto 402;1238;2
1;FRANQUICIA;24;10;2019;502;Producto 502;1238;5
1;FRANQUICIA;24;10;2019;510;Producto 510;1238;10
1;FRANQUICIA;24;10;2019;527;Producto 527;1238;2
1;FRANQUICIA;24;10;2019;533;Producto 533;1238;3
1;FRANQUICIA;24;10;2019;539;Producto 539;1238;3
1;FRANQUICIA;24;10;2019;536;Producto 536;1238;3
1;FRANQUICIA;24;10;2019;525;Producto 525;1238;2
1;FRANQUICIA;24;10;2019;529;Producto 529;1238;2
1;FRANQUICIA;24;10;2019;515;Producto 515;825;3
1;FRANQUICIA;24;10;2019;530;Producto 530;1238;2
1;FRANQUICIA;24;10;2019;528;Producto 528;1238;2
1;FRANQUICIA;24;10;2019;526;Producto 526;1238;10
1;FRANQUICIA;24;10;2019;537;Producto 537;1238;2
1;FRANQUICIA;24;10;2019;538;Producto 538;1238;2
1;FRANQUICIA;24;10;2019;517;Producto 517;1238;2
1;FRANQUICIA;24;10;2019;503;Producto 503;1238;10
1;FRANQUICIA;24;10;2019;516;Producto 516;825;2
1;FRANQUICIA;24;10;2019;511;Producto 511;825;10
1;FRANQUICIA;24;10;2019;504;Producto 504;825;2
1;FRANQUICIA;24;10;2019;518;Producto 518;825;2
1;FRANQUICIA;24;10;2019;520;Producto 520;1238;2
1;FRANQUICIA;24;10;2019;519;Producto 519;1238;5
1;FRANQUICIA;24;10;2019;512;Producto 512;1238;10
1;FRANQUICIA;24;10;2019;508;Producto 508;1238;2
1;FRANQUICIA;24;10;2019;406;Producto 406;1238;2
1;FRANQUICIA;24;10;2019;543;Producto 543;1238;2
1;FRANQUICIA;24;10;2019;513;Producto 513;825;10
1;FRANQUICIA;24;10;2019;521;Producto 521;825;2
1;FRANQUICIA;24;10;2019;506;Producto 506;1238;2
1;FRANQUICIA;24;10;2019;403;Producto 403;1238;2
1;FRANQUICIA;24;10;2019;522;Producto 522;825;2
1;FRANQUICIA;24;10;2019;523;Producto 523;825;2
1;FRANQUICIA;24;10;2019;501;Producto 501;1238;10
1;FRANQUICIA;24;10;2019;509;Producto 509;1238;10
1;FRANQUICIA;24;10;2019;531;Producto 531;1238;2
1;FRANQUICIA;24;10;2019;505;Producto 505;1238;2
1;FRANQUICIA;24;10;2019;507;Producto 507;1238;10
1;FRANQUICIA;24;10;2019;514;Producto 514;825;2
1;FRANQUICIA;24;10;2019;2600;Producto 2600;575;3
1;FRANQUICIA;24;10;2019;2601;Producto 2601;500;6
1;FRANQUICIA;24;10;2019;526;Producto 526;1238;1
1;FRANQUICIA;24;10;2019;503;Producto 503;1238;1
1;FRANQUICIA;24;10;2019;512;Producto 512;1238;1
1;FRANQUICIA;24;10;2019;502;Producto 502;1238;1
1;FRANQUICIA;24;10;2019;513;Producto 513;1238;1
1;FRANQUICIA;24;10;2019;507;Producto 507;1238;1
1;FRANQUICIA;24;10;2019;2609;Producto 2609;760;2
1;FRANQUICIA;24;10;2019;2608;Producto 2608;950;1
1;FRANQUICIA;24;10;2019;2601;Producto 2601;500;2
1;FRANQUICIA;24;10;2019;2600;Producto 2600;575;1
1;FRANQUICIA;24;10;2019;1793;Producto 1793;1155;1
1;FRANQUICIA;24;10;2019;2872;Producto 2872;48;24
1;FRANQUICIA;24;10;2019;782;Producto 782;205;5
1;FRANQUICIA;24;10;2019;780;Producto 780;205;5
1;FRANQUICIA;24;10;2019;3018;Producto 3018;193;3
1;FRANQUICIA;24;10;2019;3017;Producto 3017;193;3
1;FRANQUICIA;24;10;2019;3012;Producto 3012;30;48
1;FRANQUICIA;24;10;2019;951;Producto 951;360;5
1;FRANQUICIA;24;10;2019;533;Producto 533;1238;1
1;FRANQUICIA;24;10;2019;536;Producto 536;1238;1
1;FRANQUICIA;24;10;2019;529;Producto 529;1238;1
1;FRANQUICIA;24;10;2019;526;Producto 526;1238;1
1;FRANQUICIA;24;10;2019;503;Producto 503;1238;1
1;FRANQUICIA;24;10;2019;511;Producto 511;825;1
1;FRANQUICIA;24;10;2019;504;Producto 504;1238;1
1;FRANQUICIA;24;10;2019;518;Producto 518;825;1
1;FRANQUICIA;24;10;2019;519;Producto 519;1238;1
1;FRANQUICIA;24;10;2019;512;Producto 512;1238;1
1;FRANQUICIA;24;10;2019;403;Producto 403;1238;1
1;FRANQUICIA;24;10;2019;501;Producto 501;1238;1
1;FRANQUICIA;24;10;2019;509;Producto 509;1238;1
1;FRANQUICIA;24;10;2019;507;Producto 507;1238;1
1;FRANQUICIA;24;10;2019;2609;Producto 2609;760;5
1;FRANQUICIA;24;10;2019;2608;Producto 2608;950;5
1;FRANQUICIA;24;10;2019;2604;Producto 2604;1050;2
1;FRANQUICIA;24;10;2019;2602;Producto 2602;1050;2
1;FRANQUICIA;24;10;2019;2601;Producto 2601;500;5
1;FRANQUICIA;24;10;2019;2600;Producto 2600;575;5
1;FRANQUICIA;24;10;2019;1794;Producto 1794;1155;1
1;FRANQUICIA;24;10;2019;3018;Producto 3018;193;15
1;FRANQUICIA;24;10;2019;3017;Producto 3017;193;15
1;FRANQUICIA;24;10;2019;3011;Producto 3011;392;12
1;FRANQUICIA;24;10;2019;3010;Producto 3010;271;10
1;FRANQUICIA;24;10;2019;3013;Producto 3013;30;96
1;FRANQUICIA;24;10;2019;3012;Producto 3012;30;96
1;FRANQUICIA;24;10;2019;510;Producto 510;1238;2
1;FRANQUICIA;24;10;2019;533;Producto 533;1238;1
1;FRANQUICIA;24;10;2019;539;Producto 539;1238;1
1;FRANQUICIA;24;10;2019;537;Producto 537;1238;1
1;FRANQUICIA;24;10;2019;536;Producto 536;1238;2
1;FRANQUICIA;24;10;2019;517;Producto 517;1238;2
1;FRANQUICIA;24;10;2019;516;Producto 516;825;2
1;FRANQUICIA;24;10;2019;504;Producto 504;1238;1
1;FRANQUICIA;24;10;2019;520;Producto 520;1238;2
1;FRANQUICIA;24;10;2019;403;Producto 403;1238;1
1;FRANQUICIA;24;10;2019;514;Producto 514;825;1
1;FRANQUICIA;24;10;2019;3018;Producto 3018;193;6
1;FRANQUICIA;24;10;2019;3017;Producto 3017;193;6
1;FRANQUICIA;24;10;2019;954;Producto 954;360;5
1;FRANQUICIA;24;10;2019;953;Producto 953;360;5
1;FRANQUICIA;24;10;2019;510;Producto 510;1238;1
1;FRANQUICIA;24;10;2019;536;Producto 536;1238;1
1;FRANQUICIA;24;10;2019;529;Producto 529;1238;1
1;FRANQUICIA;24;10;2019;528;Producto 528;825;1
1;FRANQUICIA;24;10;2019;526;Producto 526;1238;1
1;FRANQUICIA;24;10;2019;537;Producto 537;1238;1
1;FRANQUICIA;24;10;2019;516;Producto 516;825;1
1;FRANQUICIA;24;10;2019;520;Producto 520;1238;1
1;FRANQUICIA;24;10;2019;508;Producto 508;1238;1
1;FRANQUICIA;24;10;2019;543;Producto 543;1238;1
1;FRANQUICIA;24;10;2019;513;Producto 513;1238;1
1;FRANQUICIA;24;10;2019;507;Producto 507;1238;1
1;FRANQUICIA;24;10;2019;2609;Producto 2609;760;1
1;FRANQUICIA;24;10;2019;2608;Producto 2608;950;1
1;FRANQUICIA;24;10;2019;2611;Producto 2611;1050;1
1;FRANQUICIA;24;10;2019;2606;Producto 2606;1050;1
1;FRANQUICIA;24;10;2019;2604;Producto 2604;1050;1
1;FRANQUICIA;24;10;2019;2603;Producto 2603;850;1
1;FRANQUICIA;24;10;2019;2601;Producto 2601;500;1
1;FRANQUICIA;24;10;2019;2600;Producto 2600;575;1
1;FRANQUICIA;24;10;2019;782;Producto 782;205;5
1;FRANQUICIA;24;10;2019;781;Producto 781;205;5
1;FRANQUICIA;24;10;2019;780;Producto 780;205;5
1;FRANQUICIA;24;10;2019;3018;Producto 3018;193;3
1;FRANQUICIA;24;10;2019;3017;Producto 3017;193;3
1;FRANQUICIA;24;10;2019;3010;Producto 3010;271;10
1;FRANQUICIA;25;10;2019;462;Producto 462;2,38;1000
1;FRANQUICIA;25;10;2019;2602;Producto 2602;1050;3
1;FRANQUICIA;25;10;2019;2600;Producto 2600;575;3
1;FRANQUICIA;25;10;2019;2609;Producto 2609;760;4
1;FRANQUICIA;25;10;2019;2601;Producto 2601;500;12
1;FRANQUICIA;25;10;2019;1794;Producto 1794;1155;1
1;FRANQUICIA;25;10;2019;1793;Producto 1793;1155;1
1;FRANQUICIA;25;10;2019;1798;Producto 1798;422,87;1
1;FRANQUICIA;25;10;2019;2872;Producto 2872;48;24
1;FRANQUICIA;25;10;2019;3018;Producto 3018;193;15
1;FRANQUICIA;25;10;2019;3017;Producto 3017;193;15
1;FRANQUICIA;25;10;2019;3011;Producto 3011;392;18
1;FRANQUICIA;25;10;2019;3010;Producto 3010;271;10
1;FRANQUICIA;25;10;2019;3012;Producto 3012;30;48
1;FRANQUICIA;25;10;2019;782;Producto 782;205;20
1;FRANQUICIA;25;10;2019;781;Producto 781;205;20
1;FRANQUICIA;25;10;2019;780;Producto 780;205;20
1;FRANQUICIA;25;10;2019;510;Producto 510;1238;3
1;FRANQUICIA;25;10;2019;527;Producto 527;1238;2
1;FRANQUICIA;25;10;2019;533;Producto 533;1238;2
1;FRANQUICIA;25;10;2019;539;Producto 539;1238;2
1;FRANQUICIA;25;10;2019;536;Producto 536;1238;2
1;FRANQUICIA;25;10;2019;525;Producto 525;1238;2
1;FRANQUICIA;25;10;2019;529;Producto 529;1238;2
1;FRANQUICIA;25;10;2019;515;Producto 515;825;2
1;FRANQUICIA;25;10;2019;530;Producto 530;1238;1
1;FRANQUICIA;25;10;2019;528;Producto 528;825;1
1;FRANQUICIA;25;10;2019;526;Producto 526;1238;3
1;FRANQUICIA;25;10;2019;537;Producto 537;1238;1
1;FRANQUICIA;25;10;2019;538;Producto 538;1238;1
1;FRANQUICIA;25;10;2019;517;Producto 517;1238;2
1;FRANQUICIA;25;10;2019;503;Producto 503;1238;2
1;FRANQUICIA;25;10;2019;516;Producto 516;825;2
1;FRANQUICIA;25;10;2019;511;Producto 511;825;2
1;FRANQUICIA;25;10;2019;504;Producto 504;1238;1
1;FRANQUICIA;25;10;2019;518;Producto 518;825;1
1;FRANQUICIA;25;10;2019;402;Producto 402;1238;1
1;FRANQUICIA;25;10;2019;520;Producto 520;1238;2
1;FRANQUICIA;25;10;2019;512;Producto 512;1238;2
1;FRANQUICIA;25;10;2019;508;Producto 508;1238;3
1;FRANQUICIA;25;10;2019;502;Producto 502;1238;2
1;FRANQUICIA;25;10;2019;406;Producto 406;1238;1
1;FRANQUICIA;25;10;2019;543;Producto 543;1238;2
1;FRANQUICIA;25;10;2019;523;Producto 523;1238;2
1;FRANQUICIA;25;10;2019;522;Producto 522;825;1
1;FRANQUICIA;25;10;2019;521;Producto 521;825;1
1;FRANQUICIA;25;10;2019;513;Producto 513;1238;3
1;FRANQUICIA;25;10;2019;501;Producto 501;1238;2
1;FRANQUICIA;25;10;2019;509;Producto 509;1238;2
1;FRANQUICIA;25;10;2019;531;Producto 531;1238;1
1;FRANQUICIA;25;10;2019;507;Producto 507;1238;2
1;FRANQUICIA;25;10;2019;505;Producto 505;1238;1
1;FRANQUICIA;25;10;2019;782;Producto 782;205;10
1;FRANQUICIA;25;10;2019;781;Producto 781;205;10
1;FRANQUICIA;25;10;2019;780;Producto 780;205;10
1;FRANQUICIA;25;10;2019;3018;Producto 3018;193;9
1;FRANQUICIA;25;10;2019;3017;Producto 3017;193;9
1;FRANQUICIA;25;10;2019;3011;Producto 3011;392;6
1;FRANQUICIA;25;10;2019;510;Producto 510;1238;1
1;FRANQUICIA;25;10;2019;536;Producto 536;1238;1
1;FRANQUICIA;25;10;2019;503;Producto 503;1238;1
1;FRANQUICIA;25;10;2019;511;Producto 511;825;1
1;FRANQUICIA;25;10;2019;504;Producto 504;1238;1
1;FRANQUICIA;25;10;2019;519;Producto 519;1238;1
1;FRANQUICIA;25;10;2019;512;Producto 512;1238;1
1;FRANQUICIA;25;10;2019;502;Producto 502;1238;1
1;FRANQUICIA;25;10;2019;513;Producto 513;1238;1
1;FRANQUICIA;25;10;2019;531;Producto 531;1238;1
1;FRANQUICIA;25;10;2019;507;Producto 507;1238;1
1;FRANQUICIA;25;10;2019;782;Producto 782;205;1
1;FRANQUICIA;25;10;2019;781;Producto 781;205;3
1;FRANQUICIA;25;10;2019;127;Producto 127;120;9
1;FRANQUICIA;25;10;2019;19;Producto 19;53,33;12
1;FRANQUICIA;25;10;2019;18;Producto 18;66,67;12
1;FRANQUICIA;25;10;2019;17;Producto 17;66,67;24
1;FRANQUICIA;25;10;2019;112;Producto 112;44;30
1;FRANQUICIA;25;10;2019;111;Producto 111;44;20
1;FRANQUICIA;25;10;2019;110;Producto 110;44;20
1;FRANQUICIA;25;10;2019;109;Producto 109;24,67;100
1;FRANQUICIA;25;10;2019;108;Producto 108;16;50
1;FRANQUICIA;25;10;2019;117;Producto 117;24,67;15
1;FRANQUICIA;25;10;2019;107;Producto 107;24,67;15
1;FRANQUICIA;25;10;2019;106;Producto 106;24,67;15
1;FRANQUICIA;25;10;2019;105;Producto 105;24,67;15
1;FRANQUICIA;25;10;2019;104;Producto 104;24,67;15
1;FRANQUICIA;25;10;2019;103;Producto 103;23,33;20
1;FRANQUICIA;25;10;2019;93;Producto 93;13,33;300
1;FRANQUICIA;25;10;2019;510;Producto 510;1238;1
1;FRANQUICIA;25;10;2019;529;Producto 529;1238;1
1;FRANQUICIA;25;10;2019;515;Producto 515;825;1
1;FRANQUICIA;25;10;2019;526;Producto 526;1238;2
1;FRANQUICIA;25;10;2019;503;Producto 503;1238;1
1;FRANQUICIA;25;10;2019;511;Producto 511;825;2
1;FRANQUICIA;25;10;2019;519;Producto 519;1238;1
1;FRANQUICIA;25;10;2019;512;Producto 512;1238;1
1;FRANQUICIA;25;10;2019;502;Producto 502;1238;1
1;FRANQUICIA;25;10;2019;513;Producto 513;1238;2
1;FRANQUICIA;25;10;2019;403;Producto 403;1238;1
1;FRANQUICIA;25;10;2019;509;Producto 509;1238;1
1;FRANQUICIA;25;10;2019;531;Producto 531;1238;2
1;FRANQUICIA;25;10;2019;507;Producto 507;1238;2
1;FRANQUICIA;25;10;2019;310;Producto 310;271,04;5
1;FRANQUICIA;25;10;2019;309;Producto 309;515,2;10
1;FRANQUICIA;25;10;2019;568;Producto 568;899,01;1
1;FRANQUICIA;25;10;2019;497;Producto 497;150;2
1;FRANQUICIA;25;10;2019;2941;Producto 2941;628,35;3
1;FRANQUICIA;25;10;2019;781;Producto 781;205;10
1;FRANQUICIA;25;10;2019;780;Producto 780;205;10
1;FRANQUICIA;25;10;2019;3011;Producto 3011;392;6
1;FRANQUICIA;25;10;2019;3010;Producto 3010;271;10
1;FRANQUICIA;25;10;2019;527;Producto 527;1238;2
1;FRANQUICIA;25;10;2019;533;Producto 533;1238;1
1;FRANQUICIA;25;10;2019;529;Producto 529;1238;1
1;FRANQUICIA;25;10;2019;515;Producto 515;825;1
1;FRANQUICIA;25;10;2019;526;Producto 526;1238;3
1;FRANQUICIA;25;10;2019;517;Producto 517;1238;1
1;FRANQUICIA;25;10;2019;503;Producto 503;1238;3
1;FRANQUICIA;25;10;2019;511;Producto 511;825;2
1;FRANQUICIA;25;10;2019;520;Producto 520;1238;1
1;FRANQUICIA;25;10;2019;519;Producto 519;1238;2
1;FRANQUICIA;25;10;2019;512;Producto 512;1238;3
1;FRANQUICIA;25;10;2019;502;Producto 502;1238;1
1;FRANQUICIA;25;10;2019;406;Producto 406;1238;1
1;FRANQUICIA;25;10;2019;513;Producto 513;1238;3
1;FRANQUICIA;25;10;2019;523;Producto 523;1238;2
1;FRANQUICIA;25;10;2019;501;Producto 501;1238;2
1;FRANQUICIA;25;10;2019;509;Producto 509;1238;2
1;FRANQUICIA;25;10;2019;507;Producto 507;1238;2
1;FRANQUICIA;25;10;2019;999;Producto 999;10,79;80
1;FRANQUICIA;25;10;2019;998;Producto 998;19,06;20
1;FRANQUICIA;25;10;2019;2761;Producto 2761;24,11;25
1;FRANQUICIA;25;10;2019;127;Producto 127;120;9
1;FRANQUICIA;25;10;2019;10;Producto 10;120;9
1;FRANQUICIA;25;10;2019;18;Producto 18;66,67;12
1;FRANQUICIA;25;10;2019;17;Producto 17;66,67;12
1;FRANQUICIA;25;10;2019;96;Producto 96;66,67;24
1;FRANQUICIA;25;10;2019;95;Producto 95;66,67;24
1;FRANQUICIA;25;10;2019;118;Producto 118;53,33;20
1;FRANQUICIA;25;10;2019;112;Producto 112;44;40
1;FRANQUICIA;25;10;2019;111;Producto 111;44;40
1;FRANQUICIA;25;10;2019;110;Producto 110;44;40
1;FRANQUICIA;25;10;2019;109;Producto 109;24,67;100
1;FRANQUICIA;25;10;2019;117;Producto 117;24,67;20
1;FRANQUICIA;25;10;2019;107;Producto 107;24,67;20
1;FRANQUICIA;25;10;2019;106;Producto 106;24,67;20
1;FRANQUICIA;25;10;2019;105;Producto 105;24,67;20
1;FRANQUICIA;25;10;2019;104;Producto 104;24,67;20
1;FRANQUICIA;25;10;2019;114;Producto 114;23,33;20
1;FRANQUICIA;25;10;2019;103;Producto 103;23,33;20
1;FRANQUICIA;25;10;2019;102;Producto 102;13,33;117
1;FRANQUICIA;25;10;2019;93;Producto 93;13,33;150
1;FRANQUICIA;25;10;2019;2601;Producto 2601;500;13
1;FRANQUICIA;25;10;2019;2608;Producto 2608;950;4
1;FRANQUICIA;25;10;2019;2604;Producto 2604;1050;1
1;FRANQUICIA;25;10;2019;2600;Producto 2600;575;6
1;FRANQUICIA;25;10;2019;2609;Producto 2609;760;2
1;FRANQUICIA;25;10;2019;3018;Producto 3018;193;3
1;FRANQUICIA;25;10;2019;3017;Producto 3017;193;3
1;FRANQUICIA;25;10;2019;953;Producto 953;360;5
1;FRANQUICIA;25;10;2019;510;Producto 510;1238;1
1;FRANQUICIA;25;10;2019;507;Producto 507;1238;1
1;FRANQUICIA;25;10;2019;537;Producto 537;1238;1
1;FRANQUICIA;25;10;2019;527;Producto 527;1238;1
1;FRANQUICIA;25;10;2019;538;Producto 538;1238;1
1;FRANQUICIA;25;10;2019;521;Producto 521;825;1
1;FRANQUICIA;25;10;2019;530;Producto 530;1238;1
1;FRANQUICIA;25;10;2019;526;Producto 526;1238;1
1;FRANQUICIA;25;10;2019;517;Producto 517;1238;1
1;FRANQUICIA;25;10;2019;543;Producto 543;1238;1
1;FRANQUICIA;25;10;2019;514;Producto 514;825;1
1;FRANQUICIA;25;10;2019;515;Producto 515;825;1
1;FRANQUICIA;25;10;2019;509;Producto 509;1238;1
1;FRANQUICIA;25;10;2019;512;Producto 512;1238;1
1;FRANQUICIA;25;10;2019;406;Producto 406;1238;1
1;FRANQUICIA;25;10;2019;511;Producto 511;825;1
1;FRANQUICIA;25;10;2019;526;Producto 526;1238;1
1;FRANQUICIA;25;10;2019;512;Producto 512;1238;1
1;FRANQUICIA;25;10;2019;3018;Producto 3018;193;3
1;FRANQUICIA;25;10;2019;3017;Producto 3017;193;3
1;FRANQUICIA;25;10;2019;462;Producto 462;2,38;200
1;FRANQUICIA;25;10;2019;718;Producto 718;2,03;300
1;FRANQUICIA;25;10;2019;2601;Producto 2601;500;10
1;FRANQUICIA;25;10;2019;782;Producto 782;205;3
1;FRANQUICIA;25;10;2019;781;Producto 781;205;3
1;FRANQUICIA;25;10;2019;780;Producto 780;205;6
1;FRANQUICIA;25;10;2019;3010;Producto 3010;271;10
1;FRANQUICIA;25;10;2019;3011;Producto 3011;392;6
1;FRANQUICIA;25;10;2019;954;Producto 954;360;5
1;FRANQUICIA;25;10;2019;953;Producto 953;360;5
1;FRANQUICIA;25;10;2019;951;Producto 951;360;5
1;FRANQUICIA;25;10;2019;527;Producto 527;1238;2
1;FRANQUICIA;25;10;2019;533;Producto 533;1238;1
1;FRANQUICIA;25;10;2019;539;Producto 539;1238;1
1;FRANQUICIA;25;10;2019;536;Producto 536;1238;2
1;FRANQUICIA;25;10;2019;525;Producto 525;1238;1
1;FRANQUICIA;25;10;2019;529;Producto 529;1238;2
1;FRANQUICIA;25;10;2019;515;Producto 515;825;1
1;FRANQUICIA;25;10;2019;530;Producto 530;1238;2
1;FRANQUICIA;25;10;2019;528;Producto 528;825;1
1;FRANQUICIA;25;10;2019;526;Producto 526;1238;2
1;FRANQUICIA;25;10;2019;538;Producto 538;1238;1
1;FRANQUICIA;25;10;2019;517;Producto 517;1238;1
1;FRANQUICIA;25;10;2019;503;Producto 503;1238;1
1;FRANQUICIA;25;10;2019;511;Producto 511;825;2
1;FRANQUICIA;25;10;2019;504;Producto 504;1238;1
1;FRANQUICIA;25;10;2019;402;Producto 402;1238;1
1;FRANQUICIA;25;10;2019;519;Producto 519;1238;1
1;FRANQUICIA;25;10;2019;512;Producto 512;1238;1
1;FRANQUICIA;25;10;2019;508;Producto 508;1238;1
1;FRANQUICIA;25;10;2019;502;Producto 502;1238;2
1;FRANQUICIA;25;10;2019;406;Producto 406;1238;1
1;FRANQUICIA;25;10;2019;513;Producto 513;1238;3
1;FRANQUICIA;25;10;2019;521;Producto 521;1238;1
1;FRANQUICIA;25;10;2019;506;Producto 506;825;1
1;FRANQUICIA;25;10;2019;403;Producto 403;1238;1
1;FRANQUICIA;25;10;2019;523;Producto 523;1238;1
1;FRANQUICIA;25;10;2019;509;Producto 509;1238;2
1;FRANQUICIA;25;10;2019;507;Producto 507;1238;2
1;FRANQUICIA;25;10;2019;514;Producto 514;825;1
1;FRANQUICIA;25;10;2019;663;Producto 663;178,78;2
1;FRANQUICIA;25;10;2019;2609;Producto 2609;760;6
1;FRANQUICIA;25;10;2019;2608;Producto 2608;950;2
1;FRANQUICIA;25;10;2019;2606;Producto 2606;1050;1
1;FRANQUICIA;25;10;2019;2604;Producto 2604;1050;1
1;FRANQUICIA;25;10;2019;2602;Producto 2602;1050;1
1;FRANQUICIA;25;10;2019;2601;Producto 2601;500;12
1;FRANQUICIA;25;10;2019;2600;Producto 2600;575;5
1;FRANQUICIA;25;10;2019;25;Producto 25;25;10
1;FRANQUICIA;25;10;2019;1794;Producto 1794;1155;1
1;FRANQUICIA;25;10;2019;1793;Producto 1793;1155;1
1;FRANQUICIA;25;10;2019;1791;Producto 1791;264;6
1;FRANQUICIA;25;10;2019;1790;Producto 1790;264;6
1;FRANQUICIA;25;10;2019;2877;Producto 2877;108;6
1;FRANQUICIA;25;10;2019;2872;Producto 2872;48;24
1;FRANQUICIA;25;10;2019;2874;Producto 2874;60;18
1;FRANQUICIA;25;10;2019;782;Producto 782;205;15
1;FRANQUICIA;25;10;2019;781;Producto 781;205;15
1;FRANQUICIA;25;10;2019;780;Producto 780;205;15
1;FRANQUICIA;25;10;2019;3018;Producto 3018;193;12
1;FRANQUICIA;25;10;2019;3017;Producto 3017;193;12
1;FRANQUICIA;25;10;2019;3011;Producto 3011;392;6
1;FRANQUICIA;25;10;2019;3010;Producto 3010;271;10
1;FRANQUICIA;25;10;2019;954;Producto 954;360;5
1;FRANQUICIA;25;10;2019;953;Producto 953;360;5
1;FRANQUICIA;25;10;2019;951;Producto 951;360;5
1;FRANQUICIA;25;10;2019;528;Producto 528;825;1
1;FRANQUICIA;25;10;2019;527;Producto 527;1238;2
1;FRANQUICIA;25;10;2019;510;Producto 510;1238;2
1;FRANQUICIA;25;10;2019;536;Producto 536;1238;1
1;FRANQUICIA;25;10;2019;525;Producto 525;1238;1
1;FRANQUICIA;25;10;2019;529;Producto 529;1238;1
1;FRANQUICIA;25;10;2019;515;Producto 515;825;2
1;FRANQUICIA;25;10;2019;530;Producto 530;1238;1
1;FRANQUICIA;25;10;2019;526;Producto 526;1238;4
1;FRANQUICIA;25;10;2019;537;Producto 537;1238;1
1;FRANQUICIA;25;10;2019;533;Producto 533;1238;1
1;FRANQUICIA;25;10;2019;517;Producto 517;1238;1
1;FRANQUICIA;25;10;2019;503;Producto 503;1238;1
1;FRANQUICIA;25;10;2019;511;Producto 511;825;2
1;FRANQUICIA;25;10;2019;504;Producto 504;1238;1
1;FRANQUICIA;25;10;2019;402;Producto 402;1238;1
1;FRANQUICIA;25;10;2019;520;Producto 520;1238;1
1;FRANQUICIA;25;10;2019;519;Producto 519;1238;2
1;FRANQUICIA;25;10;2019;512;Producto 512;1238;2
1;FRANQUICIA;25;10;2019;502;Producto 502;1238;2
1;FRANQUICIA;25;10;2019;543;Producto 543;1238;1
1;FRANQUICIA;25;10;2019;513;Producto 513;1238;2
1;FRANQUICIA;25;10;2019;521;Producto 521;825;1
1;FRANQUICIA;25;10;2019;506;Producto 506;825;1
1;FRANQUICIA;25;10;2019;522;Producto 522;825;1
1;FRANQUICIA;25;10;2019;523;Producto 523;1238;2
